nit,news_id,participacion,categoria,recomendacion
800067065,news97341,Sector,macroeconomía,4669
860026518,news98977,Sector,macroeconomía,4670
800011161,news96229,Sector,macroeconomía,4671
860037950,news97341,Sector,macroeconomía,4672
860031657,news97448,Sector,macroeconomía,4673
901264255,news96454,Sector,macroeconomía,4674
900259413,news99823,Sector,macroeconomía,4675
900256736,news95982,Sector,macroeconomía,4676
900259413,news99030,Sector,macroeconomía,4677
891304849,news96474,Sector,macroeconomía,4678
890207037,news99030,Sector,macroeconomía,4679
901039225,news92123,Sector,macroeconomía,4680
890207037,news99818,Sector,macroeconomía,4681
830025149,news33238,Sector,macroeconomía,4682
890207037,news99823,Sector,macroeconomía,4683
830025149,news96438,Sector,macroeconomía,4684
830025149,news96449,Sector,macroeconomía,4685
800185449,news97341,Sector,macroeconomía,4686
800226175,news26364,Sector,macroeconomía,4687
891304849,news96454,Sector,macroeconomía,4688
891304849,news96449,Sector,macroeconomía,4689
891304849,news96438,Sector,macroeconomía,4690
830025149,news96454,Sector,macroeconomía,4691
830025149,news96474,Sector,macroeconomía,4692
811010832,news96229,Sector,macroeconomía,4693
860002398,news98977,Sector,macroeconomía,4694
900259413,news99818,Sector,macroeconomía,4695
830067414,news96484,Sector,macroeconomía,4696
901264255,news96474,Sector,macroeconomía,4697
891304849,news96483,Sector,macroeconomía,4698
890911816,news53907,Sector,macroeconomía,4699
830046757,news99818,Sector,macroeconomía,4700
830067414,news96454,Sector,macroeconomía,4701
830067414,news96449,Sector,macroeconomía,4702
830046757,news99030,Sector,macroeconomía,4703
800226175,news96907,Sector,macroeconomía,4704
830067414,news96438,Sector,macroeconomía,4705
800226175,news97079,Sector,macroeconomía,4706
860401826,news94483,Sector,macroeconomía,4707
900256736,news95975,Sector,macroeconomía,4708
800226175,news43502,Sector,macroeconomía,4709
830067414,news96474,Sector,macroeconomía,4710
830067414,news33238,Sector,macroeconomía,4711
890911816,news97341,Sector,macroeconomía,4712
891304849,news96484,Sector,macroeconomía,4713
830067414,news96483,Sector,macroeconomía,4714
800226175,news97103,Sector,macroeconomía,4715
800226175,news97108,Sector,macroeconomía,4716
800226175,news98977,Sector,macroeconomía,4717
800245795,news94483,Sector,macroeconomía,4718
860002398,news97108,Sector,macroeconomía,4719
860026182,news38347,Sector,macroeconomía,4720
860002398,news97103,Sector,macroeconomía,4721
860011153,news31436,Sector,macroeconomía,4722
901061386,news98977,Sector,macroeconomía,4723
860509514,news12646,Sector,macroeconomía,4724
860031657,news99823,Sector,macroeconomía,4725
901061386,news97108,Sector,macroeconomía,4726
901264255,news96484,Sector,macroeconomía,4727
901061386,news97103,Sector,macroeconomía,4728
860031657,news99818,Sector,macroeconomía,4729
860011153,news43609,Sector,macroeconomía,4730
900373778,news92123,Sector,macroeconomía,4731
860026442,news96438,Sector,macroeconomía,4732
901264255,news96483,Sector,macroeconomía,4733
800222689,news99030,Sector,macroeconomía,4734
900236850,news97341,Sector,macroeconomía,4735
860031657,news99030,Sector,macroeconomía,4736
860011153,news43624,Sector,macroeconomía,4737
901061386,news97079,Sector,macroeconomía,4738
800222689,news99818,Sector,macroeconomía,4739
800222689,news99823,Sector,macroeconomía,4740
800249704,news96229,Sector,macroeconomía,4741
860026442,news33238,Sector,macroeconomía,4742
860026182,news26364,Sector,macroeconomía,4743
900373778,news17812,Sector,macroeconomía,4744
860011153,news17166,Sector,macroeconomía,4745
890307200,news97341,Sector,macroeconomía,4746
830025149,news96483,Sector,macroeconomía,4747
860002398,news97079,Sector,macroeconomía,4748
891304849,news33238,Sector,macroeconomía,4749
860011153,news26364,Sector,macroeconomía,4750
811019880,news99030,Sector,macroeconomía,4751
860002398,news96907,Sector,macroeconomía,4752
860040584,news99823,Sector,macroeconomía,4753
860002398,news26364,Sector,macroeconomía,4754
830024104,news10249,Sector,macroeconomía,4755
860040584,news99818,Sector,macroeconomía,4756
830025149,news96484,Sector,macroeconomía,4757
811019880,news99818,Sector,macroeconomía,4758
811019880,news99823,Sector,macroeconomía,4759
901039225,news17812,Sector,macroeconomía,4760
860040584,news99030,Sector,macroeconomía,4761
890901826,news97341,Sector,macroeconomía,4762
900211167,news99818,Sector,macroeconomía,4763
860005289,news33238,Sector,macroeconomía,4764
890903858,news72898,Sector,macroeconomía,4765
860004922,news94483,Sector,macroeconomía,4766
800060067,news96229,Sector,macroeconomía,4767
900908844,news97341,Sector,macroeconomía,4768
800228872,news17812,Sector,macroeconomía,4769
860002182,news50678,Sector,macroeconomía,4770
830081407,news72898,Sector,macroeconomía,4771
890324177,news97341,Sector,macroeconomía,4772
860002576,news33238,Sector,macroeconomía,4773
830512116,news97341,Sector,macroeconomía,4774
860002182,news54123,Sector,macroeconomía,4775
810000882,news96229,Sector,macroeconomía,4776
890903035,news92123,Sector,macroeconomía,4777
900033371,news97341,Sector,macroeconomía,4778
890200474,news99030,Sector,macroeconomía,4779
860002182,news57873,Sector,macroeconomía,4780
900098476,news97341,Sector,macroeconomía,4781
800185295,news96065,Sector,macroeconomía,4782
860002182,news59618,Sector,macroeconomía,4783
890200474,news99818,Sector,macroeconomía,4784
900080956,news95982,Sector,macroeconomía,4785
890900016,news96229,Sector,macroeconomía,4786
900824185,news96484,Sector,macroeconomía,4787
860026182,news88678,Sector,macroeconomía,4788
890903035,news17812,Sector,macroeconomía,4789
890212568,news97341,Sector,macroeconomía,4790
860002182,news26364,Sector,macroeconomía,4791
811028650,news96438,Sector,macroeconomía,4792
860002182,news26548,Sector,macroeconomía,4793
890903939,news72898,Sector,macroeconomía,4794
800247851,news96229,Sector,macroeconomía,4795
800240882,news26364,Sector,macroeconomía,4796
811028650,news33238,Sector,macroeconomía,4797
860048112,news96065,Sector,macroeconomía,4798
900824185,news96438,Sector,macroeconomía,4799
900824185,news96449,Sector,macroeconomía,4800
900824185,news96454,Sector,macroeconomía,4801
801000713,news97341,Sector,macroeconomía,4802
800240882,news22326,Sector,macroeconomía,4803
890209698,news97341,Sector,macroeconomía,4804
860002182,news34801,Sector,macroeconomía,4805
900824185,news96474,Sector,macroeconomía,4806
890102768,news97341,Sector,macroeconomía,4807
900824185,news96483,Sector,macroeconomía,4808
890200474,news99823,Sector,macroeconomía,4809
900080956,news95975,Sector,macroeconomía,4810
860005289,news96438,Sector,macroeconomía,4811
860002576,news96474,Sector,macroeconomía,4812
890917007,news96071,Sector,macroeconomía,4813
890204199,news99030,Sector,macroeconomía,4814
860002576,news96483,Sector,macroeconomía,4815
899999092,news97341,Sector,macroeconomía,4816
860002576,news96484,Sector,macroeconomía,4817
890204199,news99818,Sector,macroeconomía,4818
890917007,news96065,Sector,macroeconomía,4819
900159283,news96027,Sector,macroeconomía,4820
800240882,news10299,Sector,macroeconomía,4821
901568733,news96229,Sector,macroeconomía,4822
860070698,news33238,Sector,macroeconomía,4823
890204199,news99823,Sector,macroeconomía,4824
860070698,news96438,Sector,macroeconomía,4825
860070698,news96449,Sector,macroeconomía,4826
900595161,news92123,Sector,macroeconomía,4827
860070698,news96454,Sector,macroeconomía,4828
890923668,news98541,Sector,macroeconomía,4829
860070698,news96474,Sector,macroeconomía,4830
900661920,news96071,Sector,macroeconomía,4831
800026404,news96229,Sector,macroeconomía,4832
800240882,news16356,Sector,macroeconomía,4833
800240882,news22320,Sector,macroeconomía,4834
860002182,news61305,Sector,macroeconomía,4835
860020058,news96229,Sector,macroeconomía,4836
802000666,news92123,Sector,macroeconomía,4837
800223206,news97341,Sector,macroeconomía,4838
800185295,news96071,Sector,macroeconomía,4839
800185295,news96083,Sector,macroeconomía,4840
890917007,news96083,Sector,macroeconomía,4841
802000666,news17812,Sector,macroeconomía,4842
900661920,news96065,Sector,macroeconomía,4843
800240882,news20364,Sector,macroeconomía,4844
860002182,news61256,Sector,macroeconomía,4845
860002576,news96438,Sector,macroeconomía,4846
860002576,news96449,Sector,macroeconomía,4847
890983994,news97341,Sector,macroeconomía,4848
860025900,news94483,Sector,macroeconomía,4849
860002576,news96454,Sector,macroeconomía,4850
860002182,news61267,Sector,macroeconomía,4851
900596838,news17812,Sector,macroeconomía,4852
800065396,news78767,Sector,macroeconomía,4853
860002182,news61300,Sector,macroeconomía,4854
811028650,news96449,Sector,macroeconomía,4855
811028650,news96454,Sector,macroeconomía,4856
890209157,news99823,Sector,macroeconomía,4857
811030498,news99823,Sector,macroeconomía,4858
899999084,news94627,Sector,macroeconomía,4859
901112024,news17812,Sector,macroeconomía,4860
830128434,news33238,Sector,macroeconomía,4861
811030498,news99030,Sector,macroeconomía,4862
899999084,news94657,Sector,macroeconomía,4863
860507710,news96229,Sector,macroeconomía,4864
813011577,news97341,Sector,macroeconomía,4865
900521357,news92123,Sector,macroeconomía,4866
860011153,news97079,Sector,macroeconomía,4867
830128434,news96438,Sector,macroeconomía,4868
860005224,news33598,Sector,macroeconomía,4869
860035992,news97341,Sector,macroeconomía,4870
830128434,news96449,Sector,macroeconomía,4871
860005224,news55617,Sector,macroeconomía,4872
805027743,news97341,Sector,macroeconomía,4873
860005224,news94617,Sector,macroeconomía,4874
899999094,news32656,Sector,macroeconomía,4875
860026518,news96907,Sector,macroeconomía,4876
900159283,news10249,Sector,macroeconomía,4877
811030498,news99818,Sector,macroeconomía,4878
813011577,news21932,Sector,macroeconomía,4879
890209157,news99818,Sector,macroeconomía,4880
899999084,news94617,Sector,macroeconomía,4881
800058016,news27688,Sector,macroeconomía,4882
899999084,news33598,Sector,macroeconomía,4883
800058016,news27657,Sector,macroeconomía,4884
900210981,news97341,Sector,macroeconomía,4885
800058016,news27613,Sector,macroeconomía,4886
860005289,news96449,Sector,macroeconomía,4887
860005289,news96454,Sector,macroeconomía,4888
899999094,news95975,Sector,macroeconomía,4889
901112024,news92123,Sector,macroeconomía,4890
860005289,news96474,Sector,macroeconomía,4891
807005020,news96027,Sector,macroeconomía,4892
860011153,news96907,Sector,macroeconomía,4893
900521357,news17812,Sector,macroeconomía,4894
832003167,news97341,Sector,macroeconomía,4895
860005289,news96483,Sector,macroeconomía,4896
901497939,news97341,Sector,macroeconomía,4897
860005289,news96484,Sector,macroeconomía,4898
899999084,news55617,Sector,macroeconomía,4899
800240882,news96907,Sector,macroeconomía,4900
811027319,news99823,Sector,macroeconomía,4901
860005224,news94627,Sector,macroeconomía,4902
830507278,news94483,Sector,macroeconomía,4903
811027319,news99818,Sector,macroeconomía,4904
860011153,news98977,Sector,macroeconomía,4905
800228872,news92123,Sector,macroeconomía,4906
900219120,news97341,Sector,macroeconomía,4907
800216499,news33238,Sector,macroeconomía,4908
800194798,news97341,Sector,macroeconomía,4909
901290606,news99823,Sector,macroeconomía,4910
901290606,news99818,Sector,macroeconomía,4911
860026182,news41642,Sector,macroeconomía,4912
811028650,news96484,Sector,macroeconomía,4913
890209157,news99030,Sector,macroeconomía,4914
901290606,news99030,Sector,macroeconomía,4915
830094920,news92123,Sector,macroeconomía,4916
890904478,news94483,Sector,macroeconomía,4917
811028650,news96483,Sector,macroeconomía,4918
900824185,news33238,Sector,macroeconomía,4919
811028650,news96474,Sector,macroeconomía,4920
890301680,news96229,Sector,macroeconomía,4921
890933408,news97341,Sector,macroeconomía,4922
860048112,news96071,Sector,macroeconomía,4923
860011153,news97108,Sector,macroeconomía,4924
830128434,news96484,Sector,macroeconomía,4925
830128434,news96483,Sector,macroeconomía,4926
800216499,news96449,Sector,macroeconomía,4927
800216499,news96484,Sector,macroeconomía,4928
900342064,news97341,Sector,macroeconomía,4929
800216499,news96483,Sector,macroeconomía,4930
811027319,news99030,Sector,macroeconomía,4931
800216499,news96474,Sector,macroeconomía,4932
899999094,news32599,Sector,macroeconomía,4933
900038926,news97341,Sector,macroeconomía,4934
800216499,news96454,Sector,macroeconomía,4935
830128434,news96454,Sector,macroeconomía,4936
860011153,news97103,Sector,macroeconomía,4937
901380305,news99823,Sector,macroeconomía,4938
901380305,news99818,Sector,macroeconomía,4939
901380305,news99030,Sector,macroeconomía,4940
890900081,news96229,Sector,macroeconomía,4941
860005224,news94657,Sector,macroeconomía,4942
800216499,news96438,Sector,macroeconomía,4943
830128434,news96474,Sector,macroeconomía,4944
830094920,news17812,Sector,macroeconomía,4945
891501133,news94528,Sector,macroeconomía,4946
900540901,news96501,Sector,macroeconomía,4947
830046757,news99823,Sector,macroeconomía,4948
890914525,news99982,Sector,macroeconomía,4949
890300208,news94508,Sector,macroeconomía,4950
806014553,news96474,Sector,macroeconomía,4951
900034102,news96449,Sector,macroeconomía,4952
860009578,news97108,Sector,macroeconomía,4953
890932389,news96484,Sector,macroeconomía,4954
860037707,news97103,Sector,macroeconomía,4955
860037707,news97108,Sector,macroeconomía,4956
860037707,news98977,Sector,macroeconomía,4957
890932389,news96483,Sector,macroeconomía,4958
815002042,news97720,Sector,macroeconomía,4959
890932389,news96474,Sector,macroeconomía,4960
901528731,news43502,Sector,macroeconomía,4961
815002042,news94794,Sector,macroeconomía,4962
900491468,news96083,Sector,macroeconomía,4963
890932389,news96454,Sector,macroeconomía,4964
890932389,news96449,Sector,macroeconomía,4965
890932389,news96438,Sector,macroeconomía,4966
900749690,news96229,Sector,macroeconomía,4967
900061224,news96568,Sector,macroeconomía,4968
900034102,news96438,Sector,macroeconomía,4969
890932389,news33238,Sector,macroeconomía,4970
891700037,news12807,Sector,macroeconomía,4971
860009578,news97103,Sector,macroeconomía,4972
900499032,news96484,Sector,macroeconomía,4973
891300513,news94522,Sector,macroeconomía,4974
860013798,news57322,Sector,macroeconomía,4975
900491468,news96071,Sector,macroeconomía,4976
891300513,news94528,Sector,macroeconomía,4977
800046286,news96083,Sector,macroeconomía,4978
890913902,news11202,Sector,macroeconomía,4979
860013798,news57374,Sector,macroeconomía,4980
900034102,news33238,Sector,macroeconomía,4981
900034102,news96454,Sector,macroeconomía,4982
800130426,news96474,Sector,macroeconomía,4983
800130426,news96454,Sector,macroeconomía,4984
800130426,news96449,Sector,macroeconomía,4985
800130426,news96438,Sector,macroeconomía,4986
800130426,news33238,Sector,macroeconomía,4987
860009578,news98977,Sector,macroeconomía,4988
801002644,news96484,Sector,macroeconomía,4989
890800788,news96438,Sector,macroeconomía,4990
900719986,news96083,Sector,macroeconomía,4991
